variable_id,mz,rt,X20210902_neg04,X20210902_neg05,X20210902_neg06,X20210902_neg07,X20210902_neg08,X20210902_neg09,X20210902_neg10,X20210902_neg11,X20210902_neg13,X20210902_neg14,X20210902_neg26,X20210902_neg27,X20210902_neg28,X20210902_neg29,X20210902_neg31,X20210902_neg32,X20210902_neg33,X20210902_neg34,X20210902_neg35,X20210902_neg36,X20210902_neg15,X20210902_neg16,X20210902_neg17,X20210902_neg18,X20210902_neg19,X20210902_neg20,X20210902_neg22,X20210902_neg23,X20210902_neg24,X20210902_neg25,X20210902_neg03,X20210902_neg12,X20210902_neg21,X20210902_neg30,X20210902_neg37,X20210902_neg38
M126T635_NEG,125.87249755859375,635.4750251770199,55724.098458114764,54350.960935043295,53054.010064944014,49860.66338544713,44670.172462489405,56748.16765171618,58621.25182533837,53042.30847760091,50342.10025868094,50621.483829895056,44880.60336554881,43811.72594961705,46407.746966323066,49568.590962272734,44714.459481528895,42940.232455836864,45170.0876565705,43616.15582323803,41290.28773129519,39649.81068312418,53036.25805877024,43282.3028959843,49464.95970727871,43236.458869332484,36209.3568695127,42202.040997179756,45542.05693050137,44588.58757412373,45099.100667529645,49150.927407677824,62207.317142368476,51921.18045527298,47682.09283453473,44428.65971128279,41126.67185770622,41614.26123806102
M126T141_NEG,126.00115966796875,141.27399444582,NA,NA,NA,NA,NA,16119.114768988296,16778.22750186115,20933.96776214656,NA,NA,NA,NA,NA,NA,NA,8679.478120845873,NA,7993.928074904445,9434.564395030784,7760.065411765764,13224.274116031225,NA,NA,20876.021332917615,19229.015810320856,NA,NA,NA,NA,NA,15667.742681947144,12153.44091379395,9327.369759634017,NA,6625.681904594795,NA
M128T635_NEG,127.86956024169922,635.47399520874,30632.68000283849,31442.20073961171,25425.919978553622,23525.170855466862,24165.452976151806,NA,30867.995892535815,20820.280337410382,21145.126609814568,26362.406849504612,19672.963567404033,NA,22577.653962888875,21877.863566063617,NA,18254.415531101793,20534.345001815007,19392.72636414704,18222.03420063374,18189.089491655002,21328.306746561426,20566.520018734118,23913.567683262663,22934.273099898943,18101.51790610552,21051.124515546133,NA,24882.30890556386,20278.819821996734,19864.937553417338,32743.258080420324,23300.73544912775,20460.05287995973,18788.527221662927,20083.948428212552,18971.64624428204
M128T28_NEG,128.0131378173828,28.43100070956,156372.39472359384,138546.28705605408,138653.20850237217,129889.50781003063,121333.55966136666,434833.4258837048,364849.7950965485,372861.4064932739,403135.7365243838,409295.5970374633,55276.68791981289,51137.43434725763,33575.948795650256,40436.042227151236,30153.822617163634,324644.4071740215,282898.8111919626,312035.5942795258,272512.79155873647,297170.38447392976,276730.1801180891,292203.6800965419,58682.12493452278,272126.4300102407,260720.2841319173,346799.9173806357,310169.0381884772,348795.90793921263,298455.45431120705,290418.97694771487,529254.4326900733,407243.8664888216,351823.2436280711,300776.88688143296,272531.44835243473,NA
M128T34_NEG,128.03399658203125,34.054001569769994,367007.1529866804,358151.2590495211,295985.7173858463,323787.85279251664,314857.106458822,796241.7577281501,870234.3995121736,NA,NA,659792.5847955298,113280.31226533915,116891.33947219362,73788.39383684358,90343.60696758528,53129.48456812267,NA,270636.11235364334,512433.5909039542,543460.1869962096,358943.91171963006,538830.7565899553,NA,NA,NA,NA,NA,475538.0347780676,644030.6465889921,NA,384557.4555432689,768806.9387397936,NA,NA,449070.44277797313,369096.5150119373,559247.518994362
M128T132_NEG,128.03399658203125,131.84200286868,NA,NA,NA,NA,NA,NA,NA,5246.931687781345,4748.696960466433,NA,NA,NA,NA,NA,NA,NA,4353.659839605922,5798.901507589673,5419.622360259117,NA,3655.5255356034777,NA,NA,NA,3816.8324616356435,NA,NA,5377.963650239852,5918.604614553443,4195.8184718772,NA,7506.298989060877,5633.621234914917,4318.922043792155,4956.658075622975,8510.629239026104
M128T185_NEG,128.05252075195312,185.16800165175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4531.306820381115,4351.173699287173,5008.585023866235,NA,NA,NA,NA,NA,2753.8752579400807,2451.9841330140084,NA,3747.6446532930963,3694.196701022977,NA,NA,3652.2136574206097,4312.609072523459,NA,3838.1917724818945,NA,NA
M129T28_NEG,129.01580810546875,28.1169998646,NA,5451.535230232186,NA,3734.5680595971935,3355.0101399766218,14792.360813571733,12980.09493489333,13236.356793474495,13380.039077100502,13447.314591801696,NA,NA,NA,NA,NA,11623.740790008791,NA,7761.377137170024,9650.131698636815,NA,9247.837834666016,10003.171029216257,NA,6570.01591522102,3521.501883765361,10341.685249581176,9119.48517188596,11747.453391544197,8583.12209849641,8859.817746002956,NA,14353.362072145916,NA,10462.811182891246,9903.506673452976,8229.208076446545
M129T42_NEG,129.01812744140625,41.70799970628,NA,NA,NA,NA,NA,7991.765105649799,8252.658469314689,10841.406375091932,8816.71801265938,NA,NA,NA,NA,NA,NA,18344.418891482663,NA,18605.936349948865,NA,18554.069564188805,15102.51636596362,NA,NA,NA,NA,17320.613497724346,NA,22229.076079706203,20561.136226882667,21091.73400473074,NA,14453.97866241938,NA,27911.224246241214,24713.094271655118,NA
M129T34_NEG,129.0367431640625,34.162001609819995,9502.742743485836,11273.256747662266,NA,7477.146911405994,NA,24749.510445950968,23781.714240717545,25322.916276467426,15281.44114454239,NA,3606.485154763614,NA,2207.1095820001306,NA,NA,10900.705900643467,NA,11857.718588189595,NA,NA,12415.795917516029,NA,NA,8074.305550547301,NA,NA,13792.92670348799,NA,10666.647363361179,10424.016402172903,NA,NA,15718.71311830904,NA,NA,NA
M129T146_NEG,129.0553436279297,145.9900045395,31891.607835850682,27843.780809211556,28077.049679551554,23173.777031257952,20229.13471492257,352796.38853647024,385760.09019165835,386969.3277427615,363901.4785835805,313222.048203021,12653.070396974721,NA,5678.490268482028,9296.159007798367,8387.581852532565,244200.29786382732,240524.02019003377,174959.4700891989,250843.3733420911,193191.1258425363,195769.875668054,201684.6190919764,9950.075771702788,204612.92362971112,207131.1532731742,436628.2480281257,306550.2206521789,373402.72044342046,381052.25656052027,380767.74456847704,645351.7229288609,452735.9879100614,382246.46772108926,310780.8208487712,267760.07566150755,257274.45874916727
M130T630_NEG,129.93601989746094,629.74599838254,8629.888029092379,NA,NA,9947.48751232547,9076.39062007382,NA,8499.63386539664,NA,8934.585800172317,NA,7734.52487757088,8311.950988770333,9678.088814879748,NA,NA,9884.086608879064,7956.238454897647,NA,8138.6709594812455,6643.73550412655,6998.514365362506,NA,NA,NA,NA,NA,NA,NA,8337.119537533785,8356.701052797618,10344.021369793536,NA,7969.507637019413,7846.521487596048,8116.417803089868,NA
M130T54_NEG,130.08775329589844,53.97099852564,NA,NA,NA,NA,NA,2828724.4674355173,5452030.453055233,4433732.167737327,4306191.076594227,4391401.261260256,NA,53868.47033292988,NA,NA,48259.29473878753,2158830.310357664,3297592.5749108666,NA,1873043.966776364,1210531.6406280186,1146025.314449176,823731.2903990359,NA,2400932.5108723072,3048876.20364323,2032339.7325372274,1828265.6271889093,2343239.043276695,2135147.8323189085,2278329.05559548,NA,2979727.234318908,2888470.478779665,2477786.726264397,2291153.449285859,2223034.318320797
M130T55_NEG,130.20220947265625,54.5979988575,NA,NA,NA,NA,NA,11528.603819925735,90299.5972313086,46196.960393092,29416.570587275153,23034.719345991467,NA,NA,NA,NA,NA,NA,NA,NA,2358.441348388729,NA,NA,NA,NA,NA,8083.943015888026,NA,NA,3650.1358966772664,NA,NA,48642.53955812062,16718.777572468807,17651.162437512652,10954.899863580149,NA,4510.381792532978
M131T103_NEG,131.03521728515625,103.47400188444,NA,NA,NA,NA,NA,NA,8159.0267384370345,9380.755064329864,NA,7181.546156718515,NA,NA,NA,NA,NA,NA,4680.932945001397,4952.662827768586,5300.838861428518,NA,NA,NA,NA,NA,NA,6193.464676570334,NA,NA,NA,6285.278824734505,NA,10926.001534443207,NA,6158.151970647247,NA,4718.91312066242
M135T29_NEG,135.00686645507812,28.74499976634,NA,NA,NA,NA,NA,17582.036526781714,15965.258683196435,17075.011505953407,12294.92474425196,13401.960638837618,NA,NA,NA,NA,NA,NA,NA,NA,NA,8549.732473417593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18073.229743229178,13740.225175987023,6491.776215444838,NA,NA,8223.405902681949
M135T111_NEG,135.03065490722656,111.0189986229,NA,NA,NA,NA,NA,NA,NA,NA,NA,4226.665297948002,NA,NA,NA,NA,NA,4233.059551559819,NA,3059.407360554156,4504.656099277005,3689.2963371873407,NA,2125.0248796699807,NA,NA,NA,NA,5180.364173917477,NA,4877.835767277872,4826.447765319286,6895.105124905422,NA,5015.936924380012,NA,4231.084951860843,NA
M135T126_NEG,135.044921875,126.38900041578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3709.312609930296,3605.404543896262,3545.1819877557105,NA,NA,NA,NA,NA,5545.115701278003,NA,8459.154825222875,NA,NA,NA,NA,9072.047224121645,6414.074755498005,7771.3613749080205,NA,NA,NA
M137T633_NEG,136.8903350830078,633.11748504639,36249.30384176021,27855.806602590827,31250.3140489934,26538.69934084229,27836.13029470592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19115.407711969623,17079.470659989733,NA,NA,NA,NA,NA,15771.270422233825,13717.043963165279,NA,25555.037979265206,NA,NA,NA,14952.673837481712,15079.183844378957
M137T185_NEG,137.07244873046875,185.1189994812,2306.5211172751333,NA,NA,NA,NA,NA,23740.32279951021,26056.058096101107,NA,27155.77534078627,NA,NA,NA,NA,NA,29681.082668321586,29664.31525848156,25457.096591941376,NA,NA,NA,NA,NA,NA,11475.03816156461,NA,26928.215389252768,21827.880653412165,NA,21332.233314455516,29877.36734389352,22927.15042684244,NA,36883.20223273296,35345.69615822825,NA
M138T63_NEG,138.05458068847656,63.473002910640005,NA,NA,NA,NA,NA,NA,NA,NA,6695.73767917826,NA,NA,NA,NA,NA,NA,NA,NA,2792.4193162179645,NA,NA,NA,NA,NA,NA,NA,NA,5359.7476264196,NA,NA,5905.964986567938,NA,NA,9061.338799370784,7531.209418420506,NA,9239.585955653305
M142T125_NEG,142.06454467773438,125.2390050888,4053.253475181514,NA,3607.9293791268424,NA,NA,42851.61677600708,57484.78387005938,53808.80411610087,48548.2745589099,43629.6575612043,NA,NA,NA,NA,NA,42039.54403259703,37634.24522406139,28413.747152898057,44776.08738733324,NA,15136.107234443436,12051.161826512389,NA,16898.6983762767,15456.748242640142,29372.19659796171,35160.406940238805,36504.30045544945,33770.08750235744,26952.18113337878,NA,47603.87109038043,NA,NA,37890.017225183146,NA
M144T136_NEG,144.04312133789062,136.34200572966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9289.416750737388,NA,6658.351595269761,NA,4642.0680445195285,NA
M145T16_NEG,145.0720672607422,15.855000615120002,NA,NA,NA,NA,NA,NA,NA,NA,NA,15484.850141141886,5415.9921057779775,6817.848485685888,NA,5743.629447755852,NA,20506.98919028801,20574.33322900864,20488.5614041222,NA,20526.16605927067,12373.78633294336,NA,3936.017132646159,NA,9969.145348062084,12370.24280825014,11343.263804939985,13663.36196236505,10803.762081648349,10846.130787620032,19957.46549968775,15700.825698372772,NA,17061.943357924254,15657.754093446432,NA
M146T114_NEG,146.08241271972656,114.4784975052,4466.525515690448,NA,3872.7857865328933,NA,NA,44223.384222115754,48369.110768039915,50788.80776800562,37089.59261205156,42351.94218823114,3588.0662777862435,NA,NA,NA,NA,NA,54469.480181797335,NA,56675.23912370693,NA,71733.13581815435,83707.06183644668,NA,88309.24571588932,79358.729405516,42859.945427811545,NA,NA,45506.93936771946,48082.10181753833,58885.92597888779,44825.92235573182,NA,48647.514605613054,54985.88710348589,52085.959232054454
M147T93_NEG,147.0441131591797,93.41300010683999,41834.97552795509,35213.62857409141,37915.83318930103,31782.928595121226,27451.419853608488,333299.3804027657,307171.8130753655,310231.5599706443,270373.2736862239,265940.5567090086,24411.0497403515,30017.176455380075,12809.734439964004,20261.94150559734,12717.77679485813,324274.12428305845,318409.2620752006,302618.9166714511,355757.8257071397,307013.2685060229,120757.57034048274,121900.96374780372,NA,151006.21122080408,154929.0317735031,250070.66441003754,255240.90623584544,278691.4683003463,265001.9149782465,269395.692226088,353098.4711472355,283430.89799710206,328459.678179856,352429.35423856374,330777.97703175404,334539.5080494228
M149T119_NEG,149.02696228027344,118.87900114061999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2323.277902603897,2766.396042112716,NA,NA,NA,10992.90733994981,12520.534540759723,NA,12695.811455762834,13196.368313249424,30961.68743894777,31008.760282806707,19934.611868411102,28456.49819134202,28614.964530278183,14389.654569546736,10448.101273542194,11677.93342359549,10466.1364249988,9654.194106068571,9330.546752924542
M149T228_NEG,149.04196166992188,228.31450223922,NA,NA,NA,NA,NA,6241.871403306396,NA,3974.5438480253842,NA,4921.37664057897,NA,NA,NA,NA,NA,NA,4082.539198723003,NA,NA,NA,NA,NA,NA,NA,NA,6252.157557986961,6205.4261684136,NA,4975.9679139024465,NA,7015.200935402116,NA,5605.7512449886535,4903.069570553739,NA,NA
M149T222_NEG,149.05946350097656,221.66100025176002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39248.833072879104,NA,38667.34538544515,26490.76489420822,40867.83983010004,NA,NA,NA,NA,NA,NA,NA,NA,6662.124210457962,7770.078530612768,14258.027267533991,NA,15307.8079298816,22283.532014056025,NA,20287.86746964623
M150T33_NEG,150.05596923828125,33.21900129318,NA,NA,NA,NA,NA,NA,16772.610354430333,29385.230283518846,NA,NA,NA,NA,NA,NA,NA,26699.97625949733,NA,NA,31825.81097570134,NA,NA,NA,NA,NA,NA,NA,NA,NA,31241.99551127765,NA,51361.980561401404,26025.854263534093,36026.90666372284,NA,34843.00888706908,36502.14948381927
M151T33_NEG,151.02560424804688,33.21900129318,8164.908995341158,NA,NA,NA,NA,151029.68572930194,177897.41233592955,162564.223065975,116495.63325175755,124650.54890898324,NA,NA,NA,NA,NA,100767.91828282468,95986.75770003865,112095.42429532032,176001.37441220766,116412.06643982478,NA,NA,NA,NA,NA,81023.76263963935,80836.91558576089,141805.90598961004,88780.51991419941,66577.49011527769,195468.218867484,170191.5327450228,159241.85781313674,193154.6202830629,183462.14928992305,181774.20096594648
M155T219_NEG,155.0806884765625,219.14700508116,NA,NA,NA,NA,NA,NA,NA,3813.3961772974167,NA,NA,NA,NA,NA,NA,NA,8805.559291812206,NA,NA,7808.6848727929255,6684.614911009446,NA,NA,NA,NA,NA,NA,12641.383911201912,9824.048027092274,10347.837959346114,NA,8237.72239682502,NA,NA,6503.033929760163,6767.476207210881,7411.995863900353
M157T158_NEG,157.07577514648438,158.32300186158,NA,NA,NA,NA,NA,NA,NA,6580.698597201976,NA,NA,NA,NA,NA,NA,NA,NA,5180.429556883917,NA,5190.393943770512,NA,NA,NA,NA,NA,NA,5595.731623032516,7282.09065578967,NA,5447.970857582277,5152.978334410887,7916.679909538441,7327.714256326676,NA,6192.207120290827,5274.657669051012,5754.161115635438
M158T635_NEG,157.8619384765625,635.0060176849499,81462.17600904105,58045.628214045064,NA,NA,80000.23231545037,59783.464565206355,67067.94410723008,69935.78091853349,59833.84770422308,57479.959945595554,59791.4407384202,66651.97786310491,65888.48498908097,57102.396039031446,69039.2151610841,53314.5466891582,59621.50515741752,62849.09123045576,53144.892770597915,50971.352863451306,68230.7126693117,67925.5068207897,57155.78441963912,59377.198206057954,57785.819774399984,57831.70185706594,66017.62365930634,68930.31331361375,74996.90902750821,54054.61835876004,83499.47391398791,77680.78932703655,54931.14521009563,61046.75677552368,57009.7489742482,55554.251921477095
M158T98_NEG,157.8619384765625,97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39666.16790523362,49271.360755151494,NA,30641.433906555354
M158T221_NEG,158.026611328125,221.3480043411,NA,NA,NA,NA,NA,NA,NA,8451.699661681714,NA,8063.20357455732,NA,2774.795816374516,NA,2420.695600502149,NA,31663.2917689676,14994.15024410843,32140.083763060917,33421.988305493054,37740.149868798275,8192.55753162991,7191.843516432851,NA,9048.726328015702,10958.632106787336,9347.097982400126,9510.15101025639,14141.438094044655,15229.23384122876,12991.788316102205,10857.279224365846,NA,21724.615063341913,27526.22027595741,27094.034009154566,28415.28467883346
M158T228_NEG,158.06007385253906,228.26499938964,10200.373856098064,7966.913051590052,8643.952950715811,8232.881283829853,7516.65048128773,54636.0025535631,45537.0817861136,35938.023231392996,44328.842199437284,39455.93708624838,5316.499252348397,NA,3220.9116778908688,4282.438575768063,NA,14087.350951167935,38683.741454797426,23451.466200809547,34209.0678977743,13683.590027107717,15737.688059886259,20622.351038341203,NA,19596.18511448261,NA,48784.99674478755,57242.07550811731,50793.45337149939,46497.203277842054,46340.18975506104,56363.00070870096,43374.18759468628,46583.06574726838,45652.81550982411,40465.13026450366,33873.53208370805
M158T185_NEG,158.06007385253906,184.80400085448002,NA,NA,NA,NA,NA,17930.660209863858,24131.289181680877,28055.741706582707,22530.134865655797,21776.44856769147,NA,NA,NA,NA,NA,21719.530913246683,NA,14975.589419526852,28194.180492334523,18255.001342195104,NA,NA,NA,NA,NA,NA,20969.219575757892,21221.522960675207,NA,19032.20143682712,28230.909690970544,23479.20272938489,22089.724273521355,28237.823544395815,NA,20122.621228640804
M158T126_NEG,158.08067321777344,125.55400371552001,NA,NA,NA,NA,NA,16083.016020847219,13586.340038126062,16145.997581364776,14390.289669490263,12933.386080049455,NA,NA,NA,NA,NA,12019.628652033982,NA,NA,13731.71496311306,NA,4152.342318109699,NA,NA,NA,NA,NA,11491.731564612435,NA,11710.934314744816,NA,20973.558823907308,17367.651920334527,NA,16279.217763010261,NA,NA
M159T15_NEG,158.94935607910156,14.596999883639999,29607.530791458765,29553.62058292398,32359.755170062006,28568.187820313018,20259.476140373576,NA,NA,NA,62818.54765300591,49250.843075678706,NA,NA,NA,NA,NA,113683.65936568518,107494.80642558595,105967.36646530557,NA,106971.4415915165,NA,NA,NA,NA,NA,135482.1871040241,132281.63512196732,142616.9492643643,142760.21757368333,141928.10824893517,NA,NA,NA,139330.25822179293,NA,129087.71574631972
M159T161_NEG,159.06553649902344,161.1529970169,NA,NA,NA,NA,NA,25098.968396072716,27617.824285637722,32123.259953437664,25274.52949391792,21086.08998724095,NA,NA,NA,NA,NA,25135.70499796849,24493.075370712377,20062.42410510961,31974.859534545365,22434.840074488704,9935.31065936912,11105.008436147979,NA,10951.26915419462,11438.25516252617,24836.069581518805,26737.20119915152,28277.80963477759,23970.907115971142,25159.622540716955,42259.69565792099,30269.641180542574,29872.510988759295,31545.66586765881,27922.068885871842,26507.82442407166
M159T125_NEG,159.0913543701172,125.24000644686,2638.6223060381108,NA,NA,NA,NA,25816.488313705027,29390.20178525077,29443.0766636121,28133.099818419883,27396.458228104766,NA,NA,NA,NA,NA,32246.097981652452,37218.21993859366,26184.599164886895,38833.669395339915,30724.037661467803,8578.363181113025,8537.845250160612,NA,10948.939199471673,11215.830067850085,23003.63897625084,23253.09528545483,27919.481577796327,21885.03673631511,25183.52133627072,30562.662198767055,28843.152016378608,34477.416512406744,38576.48204107653,30607.219908656007,32893.418770562195
M159T318_NEG,159.11717224121094,318.39800834658,13579.59386441514,9071.090763400001,10012.42083962967,7993.6020916844,11990.61286351778,18406.326552343082,20680.678872219458,23468.395517408477,18594.64551551685,21800.334611056533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26931.512626715536,19482.116640521446,17859.01439907025,15389.306424830198,NA,12552.870175323882
M160T635_NEG,159.85923767089844,634.8974990844899,NA,NA,NA,33708.00544728308,37370.20999678727,NA,32291.510623984585,33372.62188195805,28267.937649153915,35355.943589094815,35547.62855512851,32545.969911627493,36039.092235739474,31757.0159938817,37830.74981668985,26709.76650474098,29536.652273952197,34402.79139417135,28805.362207886952,26726.08112872384,34942.70026636324,35228.01276070185,25740.61803069594,28457.483501450333,27720.8744702251,33776.24578674662,29572.75488853254,36000.250745496494,36971.31833009251,28695.892126968098,45880.63190991809,42151.08226316035,28536.94619181971,29388.387184160776,28897.874879594085,35242.20007897747
M160T15_NEG,159.94985961914062,14.91200029848,NA,NA,NA,NA,NA,NA,NA,NA,NA,12245.48390820006,NA,NA,NA,NA,NA,14066.10372196938,NA,11368.808224241593,12565.427191864075,11683.558607382745,NA,NA,NA,NA,11679.006904603975,14878.731235562707,16871.744139968076,14622.927129998785,16104.846889975146,16448.39324828247,NA,13433.664992867001,12733.297350740646,14498.38111145776,13985.142893500855,13428.355255752065
M161T28_NEG,160.8106689453125,28.11650007963,650169.0516318949,501832.1978870885,289919.2802622576,965678.7214134148,938759.0941543012,288232.562252111,221133.34774007858,206100.9333174527,258066.16045956983,269670.66677570844,821680.1087226799,660019.1095020125,780563.2861339955,NA,NA,312299.8583441216,286761.3649373028,325942.0393189017,213512.56528487866,227689.41628011919,320686.47895736154,299850.7074406703,203390.27772354055,294164.9443887889,295364.4950783397,355100.46906900214,305079.56467047636,321534.36968108435,328542.2070624961,354340.63907551847,444949.4476851299,249704.17935338547,232042.13208945407,236025.90710995626,214581.095705557,195802.53225249506
M161T634_NEG,160.84182739257812,633.90501022338,99734.60812537711,97680.29209070843,94019.14170374238,92008.55821614858,89444.62143167898,88216.00638686461,86725.0110241929,84391.17263839718,86512.53200649808,84260.49228318187,82026.3023215245,84061.996131287,84379.52304892604,83024.92275212145,82446.06195590837,80771.86431293076,78633.85221485747,84392.81209329366,84172.38258361055,80300.44706787486,75302.31141585499,71805.14228098895,85665.46388637816,77992.9873055491,71955.44096383982,76193.27266669468,87028.77985851298,91613.11513004471,89977.79758939105,84011.44725255642,104621.68863329408,82039.22843796399,81547.74447431316,87061.02330122539,83633.87706269234,83620.19513876297
M161T34_NEG,160.84182739257812,34.162001609819995,166580.84139053946,152573.0215448143,150220.97567310894,133278.51179047715,91203.14832673757,232859.90689659823,231696.3686794952,238669.1345333192,233436.9307332891,233546.29495548725,70162.00040375593,NA,56653.640840670225,78852.55871117472,53442.4136516884,232764.38718299128,225636.9815571161,NA,247213.02294684897,218122.73340535298,NA,182718.18111346048,77971.15233741711,183555.33914251404,189337.61295836605,245312.81029778824,252887.97789513558,259038.06832299152,247650.62173572468,242348.98061362706,409169.4053590977,278267.20014069986,255714.31738709728,269330.1749064672,261766.67472971661,243817.7869243075
M161T15_NEG,160.94570922851562,14.596999883639999,NA,NA,NA,NA,NA,NA,11510.216446865317,12821.656919564659,11926.74990191326,12087.059905075259,NA,NA,NA,NA,NA,12803.739919211259,NA,11017.267960424915,11587.548608313631,NA,10933.456548987926,10946.02988256926,NA,11385.717382916344,10246.288736161612,14504.283286086591,15226.389949376935,14768.085865893128,NA,14979.240962121457,NA,12556.045247658993,12124.151239140192,NA,14111.366611669924,12777.528679178773
M161T51_NEG,161.04441833496094,50.82499980924,8247.5776329649525,NA,NA,NA,2802.875622503237,69345.59451887102,95519.94662625044,87790.47682140702,63944.71548680569,67922.39737235405,NA,NA,NA,NA,NA,52977.58212129098,48265.72845616083,NA,58291.91624710577,39307.10408456432,NA,NA,NA,35303.31925051915,38287.352207920034,45427.51988437193,29163.952656495843,57259.40871336035,51812.181609237894,49184.54823943812,84285.15860220173,39330.027681344545,70075.33447103616,55679.00043367755,56306.202816660254,54799.61602925536
M161T105_NEG,161.04441833496094,105.36000251772,NA,NA,NA,NA,NA,NA,24217.26730813231,NA,18387.90712399833,14856.455496864335,NA,NA,NA,NA,NA,13260.7714700935,24205.613529314,NA,NA,NA,11185.838258907695,7264.8697001965575,NA,12223.697927424953,12118.425770570448,NA,NA,NA,11625.722088388813,13059.377683923924,16643.22254065723,NA,17848.171997652007,NA,17072.54650074472,12606.504662059346
M161T125_NEG,161.04441833496094,124.61199760440002,NA,NA,NA,NA,NA,NA,NA,NA,5482.232519704653,NA,NA,NA,NA,NA,NA,4112.977127045351,7098.516861000738,NA,5281.14051006517,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977.7558898979287,3037.396340324832,NA,5603.042003282549,6195.265259730939,6546.2483808047355,NA,NA
M162T635_NEG,161.85086059570312,634.84600067136,27047.493446153836,26541.110801771134,25292.547476384836,25632.916545749755,25816.93294539274,23786.85395826005,25962.972443465453,25269.844137326327,23092.88114913865,20302.37062106103,NA,27845.256822106076,26434.099594260864,24763.143718334435,29029.98455049299,18536.416326591632,23541.80547603697,25168.308320850003,25535.557633732456,NA,22589.071587826485,19052.545427398985,20823.032197949917,20281.836712820375,17329.574700514062,23428.002530423222,25088.31140059663,24939.459793952316,22450.34288747308,25323.82482636222,29361.475379730797,20849.102981681473,21885.37530880993,26524.66030617047,24085.63000201907,NA
M162T632_NEG,161.91339111328125,631.70351028444,15329.051456179379,NA,12762.601575888439,12296.46898273218,13585.650507614333,NA,9662.671623229107,12358.345413340707,10594.630214092553,10900.685706138118,NA,NA,11404.831695589703,9857.270586490185,NA,11022.856893571383,NA,NA,NA,NA,NA,NA,11900.346872934331,11627.196893725724,8052.984450229821,NA,11636.62837031877,12530.956106319974,11946.763193735611,10001.85007915975,NA,12328.39090350864,10372.219054698005,8435.651354135553,8921.138371087442,NA
M163T28_NEG,162.80819702148438,28.11600029466,286222.6983720948,211373.78187089617,NA,NA,478714.130795241,221537.29603098886,NA,NA,117212.98938582672,200563.04701644124,792087.7505257662,814863.2149084694,688121.4670027551,781250.5612371813,670359.2609703429,272037.8842425433,254102.1408372608,304233.4834657646,189345.6440231793,262587.35542207776,199504.7597655559,219147.00233024848,222366.07312096603,181423.28955809303,226731.10699908307,304429.5397666189,261831.7488151307,268151.3084412585,312199.4015833728,306930.44870315085,422119.5202851353,128000.1208856033,145454.23946148122,189425.76846285662,183191.23749824197,165008.66447737382
M163T634_NEG,162.83953857421875,633.9039802551,NA,NA,NA,18050.57908765101,40529.41157763331,NA,NA,59864.31449430621,NA,NA,77105.90234319051,NA,NA,NA,NA,NA,70264.25005379027,64105.473953597866,70905.62548103987,61870.64028720727,49217.18964728722,NA,NA,58956.50648123674,NA,35787.88266791258,65412.852287403475,61640.87827478678,NA,57482.49521166716,89786.45236907857,NA,54197.19558410781,NA,67613.10613243558,NA
M164T634_NEG,163.84695434570312,634.21800613404,14191.23966192356,13207.537679687048,NA,11689.579696793851,NA,11007.479019206605,13991.197477437805,NA,14804.678564088252,12714.247512831635,12931.893920864659,15954.601717756785,17784.48616382046,16364.720506686435,16122.919516197757,NA,16154.050306908868,16975.970353396282,16677.638917293127,15439.614382722093,13023.300561919506,12914.387475932848,NA,NA,13235.93174333072,NA,NA,16683.297469288944,15606.04821417882,14043.83585931445,NA,NA,15797.461249678056,16010.394172686405,NA,14025.97857923894
M164T93_NEG,164.06979370117188,93.41400146484001,NA,508549.36065690033,319258.2001949851,464255.9885632198,430553.31719701324,3512531.927468017,2764059.121877952,3331492.066501334,NA,NA,367098.6418601481,381290.7572649034,169116.4796121247,275258.11908534676,NA,NA,1878774.6296696542,2215161.2780724824,NA,NA,1591419.4083862912,NA,NA,NA,NA,NA,NA,2433291.9149744464,NA,1846390.6215463262,4961059.716866747,NA,3536322.3452541796,NA,1931826.5596478474,NA
